# key|value
81061|7160
57306|10933
3086|8786
8345|10747
96175|13864
19202|8266
33831|9181
6779|10632
62883|11076
61373|13771
2882|10186
20933|8485
59181|11714
28356|6960
16640|8386
19935|8578
6468|19431
73443|12939
38585|13302
90008|8860
82701|9093
95890|17966
55316|8711
24026|11642
24418|7814
72528|12988
8232|13839
22438|8438
10763|9320
93429|10591
70822|9194
7972|8041
95522|1492
37051|9634
41207|10098
52437|11205
83582|10990
885|8444
53097|10433
20658|8974
98933|8363
32141|10884
82572|6492
48768|9051
49068|10326
1221|9294
66678|8450
52516|11126
24871|7138
33427|9033
1433|8234
96883|11438
25911|10471
47081|8792
41889|9023
70527|8831
35489|7760
35452|11932
72852|7672
35382|12617
50700|9336
77972|9680
47238|11460
85444|9421
60811|3273
32837|11161
24298|8590
57428|8214
43187|8819
78778|9433
26180|11817
36455|11591
30373|12279
94005|9369
99520|11399
90505|12844
77479|6188
80135|11613
64427|13257
8035|11741
76527|13530
78137|8597
56721|7990
67868|13592
44511|8295
96755|9469
51815|9743
45839|13848
56895|13125
39546|9416
27844|10012
50521|13125
33652|10801
12727|9614
35438|13534
79386|11651
58034|11518
97672|8588
86334|10913
27928|7781
40229|11753
29434|9848
16532|13131
41634|12489
45240|12571
59586|7523
90459|12000
70851|6174
21925|8514
59529|9769
88441|12087
25213|11657
92426|9886
83219|8311
10466|6363
85687|10508
77226|9399
22559|9358
9672|10842
70579|10945
96390|14668
62405|9130
34219|3278
83|8604
31156|10300
36401|16577
67292|9367
91418|11239
48881|13278
4524|11983
16752|9574
38221|7449
90595|10565
92005|6476
11413|7650
3419|4057
90146|13745
19572|6666
15780|9093
9047|9736
59797|10150
57543|10839
5402|11248
41254|10661
97177|10915
69199|9140
15432|11769
79897|11557
45633|7474
85308|8298
6645|7209
13857|9449
98679|1225
70789|9205
27527|7968
65966|9941
81209|10936
43525|6729
54860|10216
87096|6863
81038|9638
21779|10203
38800|6791
17524|13917
13046|7331
14656|8398
70172|9594
13841|417
32850|8287
29406|11511
34695|12376
71386|10416
92674|7691
19545|15661
97271|12018
89627|8610
31471|9341
18824|12120
63108|8293
79422|9133
50006|10704
20425|8119
65797|7191
23399|8189
48673|6860
94627|10657
88585|10154
13889|8540
40980|9362
84120|8708
59374|6629
42731|7933
50962|12838
11288|3103
43717|8446
78609|10088
70275|7186
78531|9167
93543|6487
16215|11752
85475|12799
56332|10817
15647|13550
16655|7349
95125|13279
89731|12632
99379|9805
2709|9493
39626|8439
79008|12682
3774|9099
73159|9834
86208|10626
24785|6270
62022|13389
53619|10067
20048|10350
45047|12412
93422|11149
83300|9125
22115|8944
73667|5671
48463|8824
44408|10751
15900|9290
38688|10504
5630|8146
93564|9912
34474|11742
56298|11535
67128|11955
60623|7011
18595|9992
63654|9419
51884|11655
1960|10714
33949|7072
23468|12854
62276|11348
88625|7939
46385|11111
52378|9678
42149|10466
58762|12398
83644|9559
67306|10034
19218|13846
33854|8718
16829|9111
34505|8226
98600|1033
96780|10980
51909|10754
4918|6949
64994|13716
82348|7147
19648|10115
36419|8916
19110|10968
70775|9522
30792|8429
90803|9549
59515|6366
69039|11520
84444|11765
28760|10663
4034|6951
44740|12455
14827|8605
50820|11711
217|10648
89817|11472
81638|10273
38849|8266
71228|8552
49915|12339
19576|13744
38843|8521
43178|11142
84849|10909
26524|11098
17511|10018
96586|11275
71310|11294
78606|12993
97551|11974
12647|6675
86186|8286
94203|13296
29035|6193
69558|10621
93118|11952
87645|11644
94489|8287
67054|11265
56191|10812
37485|10876
69409|9513
38883|10251
40069|12033
45730|8583
68762|9397
2218|9560
23597|13228
12758|11367
7636|9646
12780|9602
4574|8519
37442|9661
95215|11649
77432|14026
51993|11701
82087|10597
82580|13951
40228|7565
13439|12443
37358|13038
16102|8275
75439|8860
55925|6543
11770|11919
19028|9979
60387|10381
20710|12196
18514|10065
51609|9313
25280|11509
10863|9815
59869|3221
11666|8324
20413|11420
52458|9180
58462|11204
25887|10463
97725|7977
54058|8855
53705|11111
86883|9844
84430|8463
38637|10372
34669|10213
96291|11345
35323|11023
396|12504
69806|11278
4791|12064
68695|2832
13431|9032
37847|3899
94128|11206
76359|8011
79839|11201
27721|9986
61626|8267
86351|9160
4185|8015
34714|10509
54046|7112
45275|8613
59232|11339
61871|9736
35096|11673
79865|7754
39355|9980
87282|11068
26857|8345
5824|12563
23126|10472
86161|11386
50511|6374
67895|11916
44281|10971
61812|10391
76419|10789
89672|9247
41016|10778
61931|10201
21818|11677
36822|8277
43884|8665
63969|6499
53727|13705
99114|9241
85518|13613
88776|10610
19984|8470
14536|11457
66334|9839
70954|11413
82731|9655
44084|9657
6407|6739
74544|10186
83539|816
53663|9001
29880|9175
16906|7796
41564|8078
45002|12510
9211|10575
80452|11843
52840|11791
21369|12722
98230|10579
31795|11741
4655|8206
57621|9878
53|9873
63808|13078
77286|12094
99649|11080
3906|9411
97583|8284
24410|4258
94285|11662
83585|11540
81394|9342
62008|10142
14386|6660
7810|16621
44392|1121
23060|10291
41757|7770
55443|13530
42913|9922
36839|8535
13356|10534
18390|9765
94529|7553
14542|9686
87898|9404
29150|11984
43760|10406
28038|10216
90472|8385
17035|13691
38815|8013
48122|9751
79918|8958
79265|9855
81704|6601
16146|9084
5414|10444
77771|11168
90975|9334
49255|12816
39159|13529
34318|13569
29423|9941
3665|12499
7603|11957
45952|15270
59441|11776
9288|8434
25335|11110
8795|13940
70230|8618
17089|10567
95011|10141
7995|8638
10204|15438
29718|11150
91606|9004
50260|11120
78310|9461
66570|7956
2616|9852
80726|11584
42493|12315
11674|10383
83360|10184
41073|8954
17620|8247
39914|8775
25316|11745
12733|8782
21292|9039
77649|8930
78375|7364
37277|10817
22158|13457
36981|9572
76676|7777
76572|11094
96585|6264
95096|2848
93986|8221
40461|10581
25312|9794
52292|12280
95876|10884
31442|10837
67201|11831
43901|12093
96562|12129
97611|11289
71897|9359
63470|8804
14481|11909
59519|11817
74568|9713
74969|11294
70734|9220
70708|8346
68864|10674
76765|10092
90402|11634
22452|12166
69559|11475
61481|10702
12892|12383
52787|12750
90365|9245
28692|7478
73747|11378
63480|8799
97108|13375
30235|13752
915|8519
84110|7354
16809|8881
32404|6173
72085|11583
10468|7750
48234|8925
64503|6492
13862|10650
16529|6037
92814|12991
46827|11637
78852|11210
5768|3548
97401|13077
44659|9497
50939|6596
44215|12417
3256|6850
80999|6068
72241|7872
47696|8919
69032|6821
99818|10956
87429|7735
34872|13350
60272|9374
30088|10590
30142|13534
14737|9071
2713|8641
55417|6744
73194|11199
78915|8391
78177|11313
17840|12719
65003|8858
52553|11267
14117|8907
11830|6470
25227|13539
63161|6582
6752|11301
42222|9857
71454|11342
91065|10183
16672|8223
67431|7373
99594|10347
68374|11957
58260|8580
5220|11248
10603|13771
68888|12305
96913|9488
20872|7156
72285|11916
31514|6515
44820|9392
64962|9278
7796|12068
51500|6737
10887|8846
33016|9724
36946|8104
81041|9816
98080|6851
19482|10497
33561|9766
49833|8301
55478|10998
87826|6657
20487|9067
60630|12550
51720|9278
78968|10180
18052|9280
46393|18996
3275|11959
92425|9459
1851|13930
9907|8399
7351|9144
42847|8166
539|7746
58269|10808
66593|8169
25067|11006
3268|11149
68532|6453
35724|8933
69831|10469
5241|12948
56674|12015
29123|11131
16729|10142
21059|12620
36525|10703
26590|9083
75018|9307
95258|9766
45571|8497
28165|9876
96771|13381
49186|10177
47617|11362
34409|10322
43467|11581
18852|8193
5830|8502
3681|8735
49033|10558
81195|7176
19748|12386
67243|8383
82161|10363
26260|10922
23263|9433
72960|12185
1684|11749
46178|6970
41566|11237
21735|9031
63511|9846
81020|6550
55047|13112
58692|9726
34769|19881
38666|10764
76051|12087
75986|11072
44344|10234
10691|11680
81583|10680
49493|6141
64737|12758
37891|11588
14780|13628
97618|10950
7514|9566
96150|13522
56318|10987
44483|13731
69166|12728
56135|11382
6908|9403
53659|7780
70066|6332
68808|11921
76265|8949
64879|12636
47977|11206
48745|11086
94491|11182
19823|8763
7893|643
86669|11462
50752|7536
47427|10354
43647|6354
69637|8200
62242|6720
36532|11863
86095|6037
88825|11239
16566|10587
92230|11604
27351|12830
58515|8638
1362|12631
16882|10668
2739|10998
46488|11490
32577|8039
28677|9962
26328|10850
17888|8359
21529|13321
52314|9597
43995|11030
42026|18301
32455|10264
81682|7218
62430|13774
17434|6944
84753|7403
38101|7827
65516|8169
11787|8368
24391|7776
56647|7704
46581|9719
22388|9708
18843|8083
48163|7641
64972|10687
16921|14592
91078|10285
71108|7225
28474|12983
13141|9445
8330|13410
41595|6776
68394|9058
45349|7979
9965|12712
73480|12991
7715|10625
31799|10068
72671|9050
71963|8483
35183|11122
37378|11258
23894|11194
289|6334
38893|10673
17816|10722
71665|11212
99698|8142
79926|10006
79542|9965
58884|6987
83869|8074
6628|9900
40119|11054
43777|8106
3299|8306
16852|12649
77371|9059
14383|11595
92661|9728
83832|10068
44783|10946
67802|11511
97572|8033
41679|9273
83271|10740
87696|6405
27075|8395
18265|8774
44961|6726
71429|8018
32555|11653
90253|15357
78940|10268
4065|8587
2732|12151
38085|12231
22289|10422
59913|12065
50232|9968
27597|9552
32915|8241
2642|13506
45444|7709
66266|11738
61607|6944
20307|11203
35204|9077
24823|10459
54589|8971
11103|12674
26308|8529
8119|10768
18206|13288
5822|11448
43078|10715
71185|11515
64798|9026
1937|11745
7879|13843
12838|9316
88189|9225
82611|8670
47097|9701
33941|9874
12496|11279
9078|10273
8286|11080
80361|8301
52508|12761
99957|6068
19204|11941
1125|8225
55545|12245
26100|9948
48464|8163
23235|7554
8287|13375
96124|12895
5944|13925
92723|10957
90753|9525
52090|5575
16023|10425
44932|12089
45383|11362
33505|10823
65063|7199
49058|9342
43429|8604
70937|10142
50353|10953
53430|8559
71368|10778
24854|11823
35566|10138
45694|10577
74222|6116
32945|11355
93216|13064
97728|12268
93018|11122
50308|8755
62787|12765
77607|8628
7045|11357
41365|12689
44808|10152
62383|9645
10548|11974
8602|7836
99731|9746
47718|9503
97509|13583
31593|7530
45174|13498
24548|13276
6175|9577
1464|13858
45852|8199
19938|9030
57398|13578
16121|11578
43988|10420
90247|12188
20746|9318
86934|12449
97362|9821
29425|9284
82395|8814
52426|12243
43413|10479
66554|11610
38840|8201
51828|9872
89380|10184
83922|10422
78974|9886
76884|8409
95717|9648
82849|6081
70050|6792
71690|10323
16594|10395
31548|10756
3273|10406
62471|9434
43817|12434
2127|11136
36266|8337
13972|8779
36634|12108
87863|11190
2042|12730
67619|11371
57715|10587
63822|9850
77803|12625
49128|10794
38965|7776
44001|10375
97789|13969
43425|9552
88104|11613
90686|9560
68520|10821
68607|19596
14238|12646
94697|9742
75644|8857
36061|10583
89230|6839
94835|6080
89188|9471
23371|10089
66562|11246
54304|9218
76500|8532
17322|8713
29468|6327
64144|9265
22367|13833
90554|9376
44678|10672
53463|12354
37612|1562
64650|1153
87112|8072
72608|11194
52057|11997
86319|8871
96013|10501
8997|9470
84389|10443
80394|12597
24561|1653
73288|10092
60655|9466
35721|9780
84125|8365
67139|8611
9134|8224
55879|3412
13810|12938
55659|8147
17809|6128
92056|10107
52410|8368
90945|9074
48904|7161
15909|9224
20038|11202
22859|11821
61194|11034
87244|10339
87128|10300
36867|13281
28327|10510
27259|12251
93399|8549
26026|12280
75135|11650
75101|8573
5749|5038
79015|7984
38910|9266
97144|11489
2521|1743
15494|13437
3347|8770
35766|8545
81993|8692
65641|10710
84999|13100
75232|9006
43285|10998
52959|13902
44893|10055
84840|10736
11644|13390
33406|8210
43353|9103
40719|6628
44053|7781
13028|12821
8456|6445
40561|8507
21403|5117
93559|10759
13599|7422
92388|6369
4300|7361
29465|10054
33501|11493
71516|10129
97105|9004
59145|11889
28006|9916
11717|12458
54761|13897
93816|13729
39126|12358
98879|8603
29120|10178
34914|12975
15441|15867
72125|8132
55691|11865
41512|7760
55912|7634
92423|10274
3698|8393
44005|11882
6403|10815
95134|8871
93281|11941
72900|8283
27419|13218
88514|7032
85962|6188
76324|6972
4108|9572
96630|8305
65245|13366
24213|10079
55271|10413
88547|8264
18196|10645
86390|11461
15016|8082
95940|12731
67626|7750
48064|9912
39350|8739
86623|8860
41587|11554
74052|11554
58067|8122
22826|9086
15542|10884
29808|8518
8464|9385
13432|8447
48666|13502
13934|11253
70897|13916
6240|6937
16428|7658
21330|9913
99384|8807
25754|13794
31319|15077
98823|8255
96294|8081
60180|11557
4013|9718
22869|11788
52625|6091
3608|8444
14199|12914
85299|10032
90416|9537
4260|7634
37699|11772
38958|9210
21257|13475
41258|12769
67216|11592
84580|18889
41935|7862
25026|13598
92357|11846
90267|8473
3296|9662
61187|5979
255|12548
49674|10251
12640|9058
99095|156
53177|11060
24466|9945
14036|9352
65872|10494
14195|10717
27393|7707
83917|11101
19382|11698
81116|11719
37483|8588
7286|11933
88497|8658
94837|11789
47348|10422
6618|10552
78758|6143
63431|8454
52341|11874
44497|10498
51498|10692
373|8902
20777|10628
19335|11978
92021|10736
57776|9288
6322|11886
14321|11956
45107|11600
2574|8001
8209|8338
93136|9592
59184|8728
50649|8199
98930|9345
38118|10595
70946|8886
98281|6976
6841|7365
39100|7877
4036|11412
42946|12220
8452|9311
17640|6355
83946|6613
41866|8225
37365|8008
77313|10527
62339|13396
50609|6502
3936|8916
90262|10910
59102|10513
75092|10499
90019|10328
25854|11328
33498|11046
51964|11770
4127|6905
38469|12050
5903|11382
47242|12940
7192|12460
61555|10499
19380|6464
68264|14503
98305|10336
47634|6671
45070|13225
16935|6771
86704|13586
63397|10116
76978|11005
66961|11755
75998|12371
80175|13939
5186|8935
93811|8335
86997|9161
4749|8932
89991|9845
40897|9622
22961|7124
49241|11822
50604|8237
78587|6958
73891|11125
71720|11103
10749|9089
21758|10213
89236|8716
41800|10738
89325|11770
68362|10513
13708|13327
92295|11070
58059|11739
18587|11497
9871|8445
81906|9629
71098|6013
70415|13154
72700|9373
19414|10710
43562|9094
66349|8804
94486|9921
17907|8202
18028|2889
61409|10492
70509|8866
57813|12537
24861|11632
86562|13296
57266|10361
92334|12011
16500|9961
62200|8029
67767|8900
95910|11916
39449|9765
14836|8082
50616|18661
77101|10648
94468|16861
7248|13804
34705|8086
88919|10816
49422|10833
34491|11945
88584|11430
83719|8632
47508|8575
73339|12992
9581|11446
57577|9604
59052|6933
91181|7061
22778|8782
98487|11384
99753|6913
15356|6167
39730|10779
59601|11151
26176|9263
3199|10923
59323|12074
18610|7662
14250|7915
13005|9481
39428|11875
22456|11064
43714|9103
21007|10252
71599|9203
38697|8223
63741|7379
35504|13744
4238|11629
37960|12375
32069|12728
66900|7188
31324|9573
49229|11674
23247|11428
36536|12303
23329|7719
54308|8320
4404|13260
97985|10847
65121|8905
17837|8796
39974|10579
17758|9972
37337|9730
65447|13892
25877|2611
29563|12882
64957|10154
34715|11034
14852|12511
69980|6876
35241|9934
83101|8262
12880|10151
75652|13297
54147|7772
69190|11171
73378|13956
18775|11075
45521|10347
86415|9811
13395|6348
40591|8456
94010|10612
21801|12673
26548|10668
2134|7519
93520|8717
17777|11412
32432|8641
96221|12381
54436|8733
23571|11478
63683|11289
27109|8803
55338|11866
65402|8584
5933|9737
44689|10520
49281|10156
47389|9676
10011|9215
24796|12616
3504|13496
24901|11661
39551|6978
36748|8393
33817|9881
79477|11302
77229|12344
11122|10099
40028|7216
45870|12797
39213|10764
1660|11529
70938|9339
51015|9062
65687|8172
93733|11527
59642|10073
15000|10694
86314|13838
55468|11473
20043|11729
32087|17480
22848|11692
52774|12684
73546|11648
6458|9597
40847|11729
16434|8663
98426|10501
48534|13274
6109|11746
30998|11950
53043|7015
20504|10714
65753|8808
64702|11809
424|1380
8841|11450
6861|6704
60769|6666
26628|10730
11759|13704
36832|9015
94509|16414
67217|6148
71073|11489
42891|10639
52946|8882
36368|8232
68976|11327
83785|10816
98614|9763
735|9912
7396|9076
87549|9792
48467|9097
35719|11149
69364|9910
18743|7502
70392|10821
41182|12620
3430|13816
77767|9705
15619|7777
65718|10455
44790|8394
2453|10598
86066|9494
73131|8193
22153|8157
29611|7833
49139|9662
39666|8827
53301|8497
61076|13896
25966|7612
12043|11561
93172|10815
79246|9068
17551|10300
26634|6357
47645|10903
26762|13675
23494|10400
58778|13377
77463|9415
79771|8182
82461|11498
44509|7692
34542|13197
59170|11997
3050|13614
74768|11594
63182|11547
4528|8556
51360|15030
86194|13916
3607|7697
69104|9983
92292|11262
66216|12912
42249|6640
99637|8277
91595|9387
82832|9930
34139|11189
82066|9775
15637|11047
42603|13950
27427|10071
46233|6191
17393|11708
8703|12040
9438|8394
1566|8414
35560|7830
69446|8977
8577|288
97900|10157
39766|12174
8867|6737
49215|9667
25838|10740
87612|11383
89949|10622
24347|11464
32862|13710
93302|6161
27228|6554
59588|6132
99902|11900
39178|13160
7224|7327
13268|11752
22996|6723
25033|9015
61214|10367
16345|7742
96123|8828
58081|11653
79898|8923
43047|6751
7568|18796
43446|13445
94258|8192
29970|10013
99849|8228
52712|10298
64168|7744
46656|9218
42828|12786
34663|10910
70405|10517
74577|18139
51472|9495
18945|8048
82036|8860
62624|9868
3751|8474
29479|10772
96720|11977
27291|8603
45445|12031
79143|2924
50170|9018
63603|11972
16939|6658
91866|11689
31812|13715
90160|11648
64208|11839
92621|9793
3581|11684
2111|8053
65780|12360
80050|10468
76356|9338
17774|10904
21647|8703
60670|10099
2265|9248
17723|10262
98815|13251
531|9021
82009|8547
19108|11235
75809|8567
49249|9117
27760|12478
9425|9782
88794|9921
1031|11345
17922|13338
32116|6468
14236|8112
37119|11096
27624|6241
89711|9614
17945|10766
59331|6256
25036|12351
47263|10553
95898|9474
46774|8377
55371|9893
51322|9184
69750|9496
10434|13866
98142|6603
61385|8894
61744|10138
87365|11328
5405|9561
41712|9683
56416|19004
942|7457
12054|7023
62412|10515
83404|11634
42137|12193
58742|10304
56765|6240
40673|12853
95069|8850
31691|8247
81881|13199
15406|11160
97938|12887
90409|10758
51552|7870
10067|10208
44431|5804
34182|9287
91040|11056
4569|8232
68654|12426
78824|6578
83554|9917
62192|10615
49649|7939
92935|9272
33803|11815
20727|10227
83022|11503
68359|13002
64130|11007
36416|9279
52227|12910
42193|7696
29013|2831
44217|11525
19989|11025
12397|11911
99310|11240
17670|11026
82344|6678
1470|9449
20383|8255
31120|9662
37983|8591
45222|13967
77661|9922
8141|10171
66607|12558
20945|12076
25509|12047
40692|10841
4700|11405
43065|11147
31667|11051
52845|9981
40835|8319
75239|11052
63690|8451
31043|10675
9801|13487
84283|13960
46471|11206
15729|9401
57572|8789
54474|8614
22779|10902
33731|7855
62540|9779
77597|9919
19245|9581
99894|9233
36954|10189
6023|9362
41919|7743
42516|10537
19682|9905
92061|13429
33260|10660
15824|11193
60525|10605
25262|8637
36152|13769
44874|11007
67132|9068
21154|13551
23700|7663
53706|9373
73259|7571
34240|9291
41647|8128
18112|9075
46624|12373
59352|11520
2510|10824
64346|5426
50177|8477
3340|10027
14545|12882
12702|13343
86925|9110
72983|7438
55123|12843
99434|11286
84745|12070
90026|1163
88501|13822
56215|9645
39198|19588
83631|8155
78857|7242
47106|8038
18029|10538
84569|8130
4977|11424
67483|18213
70274|8489
89639|8021
88938|12852
11550|9928
82908|8777
43437|9724
27690|8003
